channel_id,channel_title,subscribers,thumbnail,category,subscribers_numeric
UCYJPby9DRCteedh5tfxVbrw,Smosh Pit,9010000,https://yt3.ggpht.com/ytc/AIdro_nDJMhbSFpETCCo4uyCvtmHpkz9J2affqvGoSf3pkCjz9o=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Television program",9010000
UCEyodonqP_80YrDvattntmw,SmoshCast,880000,https://yt3.ggpht.com/DCTe_G1gghiGEVUhOnH_ld_uFKh3XVSxRvcWWqTvadDJN_SKVTn2lBqxBZgqOMpeAmVgFod_vfk=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",880000
UCNUzWfHUP_iXZ1GMHz8gBgw,ryukahr,822000,https://yt3.ggpht.com/ytc/AIdro_lFTx3_xD8bCfUl8Nnhla8Sf9k0qaVm6a_Q-4yiGdT8OAw=s88-c-k-c0x00ffffff-no-rj,"Action game, Video game culture, Puzzle video game",822000
UCJ2ZDzMRgSrxmwphstrm8Ww,Smosh Games,8280000,https://yt3.ggpht.com/ytc/AIdro_noAvfLiftnnGZwsTFt6GD4UKSxhNJRIUWntPUL47rziiXo=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Television program",8280000
UCCWeRTgd79JL0ilH0ZywSJA,AlphaPhoenix,641000,https://yt3.ggpht.com/ytc/AIdro_lAubzuua0Ymk5ZM4jL7_z4yhbKVfzHkKiISlbOH7KoA_Q=s88-c-k-c0x00ffffff-no-rj,"Technology, Hobby, Lifestyle (sociology), Knowledge",641000
UC6I0KzAD7uFTL1qzxyunkvA,Blacktail Studio,3360000,https://yt3.ggpht.com/ytc/AIdro_nfMDBCXeTAtZBXz4kx4hpD_Pm66dk3meC1GzBOcJS8j_8=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",3360000
UCSju5G2aFaWMqn-_0YBtq5A,Stand-up Maths,1320000,https://yt3.ggpht.com/ytc/AIdro_kH1XY27N-S65HtyJ97eLeiYGSqanZuuVP2NgTzBt081h4=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Knowledge",1320000
UCeTfBygNb1TahcNpZyELO8g,Jacob Geller,1460000,https://yt3.ggpht.com/oEvJp21jyoK8viSJQZsoIB4TpDmXsRBjOfMybj8azcfgCQ6dkQ8uP6Fg4nyYUCosnYhYzTlc=s88-c-k-c0x00ffffff-no-rj,"Action game, Action-adventure game, Video game culture, Role-playing video game",1460000
UCssfmol6PX3O8vx9YePy3bQ,MH Anything,46300,https://yt3.ggpht.com/nksoon9GdPnfM4fW_Lyo7u0dJEG8NlcB4Nn6kpkNUuF7z9eCP46jEp9A_7iczGzh_oAFZ91Qhw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",46300
UCckETVOT59aYw80B36aP9vw,MatthiasWandel,1720000,https://yt3.ggpht.com/xRWe4uxC6rH5CdRTEAGDI7SmBjtzqaUAZFbcksEL8AUKNeyjlCWj_RTZs6owUDdoIXqWEdYzB4g=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",1720000
UCjq6e7k_pkOkrBD2Qieqxnw,Wide Boyz,252000,https://yt3.ggpht.com/ytc/AIdro_mmP1IQ9kF2jEqHdUkSbnUon48gUJFU2vz_n0LBUO5E8IE=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",252000
UCa_aLyHBN8zuisUpHDjmBbw,elliotisacoolguy,328000,https://yt3.ggpht.com/M1_7yE_luDW6tYl0kBEdfnm20epb7ZOkLUH7wplJQmxfb7jpDLuEmFMQuLATAPDjYxjG37cx1-g=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",328000
UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,20500000,https://yt3.ggpht.com/PEwQfVuhh5jO7_NDDufCq349q0W6MgZeYlgeMyW3OSRMxMx9W5yre5Fgbi4Bql56L1cPwoteOA=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology",20500000
UCIcGc8tDHYZ3vY3NcS8JXaQ,b2studios,340000,https://yt3.ggpht.com/HGzfA9GosmNdmCSbj5ooay0HQ8pmqV1MI8owCo46INvi6dVoKI68esgsXxUntvJgG3lET9Zp=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture",340000
UCCk6atPf8zBPd-5C7rgEkRg,Gneiss Name,225000,https://yt3.ggpht.com/ESG_JJsdoZHcTvjLtqleLsY5imybu1N2zL8lqEmdR5xJn91Wx8uz28yPGuYachNuO8XqmXLV=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game",225000
UCl_dlV_7ofr4qeP1drJQ-qg,Tantacrul,457000,https://yt3.ggpht.com/ytc/AIdro_kfBfBABvGzPoazpxLm35feN55rYWbc9dxVyvCUCzstZwU=s88-c-k-c0x00ffffff-no-rj,"Classical music, Music, Lifestyle (sociology)",457000
UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,9700000,https://yt3.ggpht.com/ytc/AIdro_lgA3xMKNY0-d05dSmj3zt7CeTS1QSS5jVgOWqD03VsSm4=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology",9700000
UCmEmX_jw_pRp5UbAdzkZq-g,Posy,445000,https://yt3.ggpht.com/5NEhVt_-6LxLftewkBaMA8L22XGj3U_vLxrLd2RgZ-m6FdK-Jj6FtmrhRC9BEDlHD5ThHpFDhg=s88-c-k-c0x00ffffff-no-rj,"Music, Lifestyle (sociology), Technology, Electronic music, Hobby",445000
UCUuMYw2l2UeWyTGYixYfRCA,Evan and Katelyn,1590000,https://yt3.ggpht.com/dN1B1qktA9cCZ_9fgoJBEFkif_fMiGOi0slDu0-HvsMKXPsc711CDQzOvv1F2QFzzPjL2QjbaQ=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",1590000
UCiDJtJKMICpb9B1qf7qjEOA,Adam Savage’s Tested,7060000,https://yt3.ggpht.com/ytc/AIdro_lJNRS5W3nnMhU5L_V3Nl2zqoJTh1POU3hrHSYYIzLCycE=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",7060000
UCUW49KGPezggFi0PGyDvcvg,Zack Freedman,635000,https://yt3.ggpht.com/ytc/AIdro_k2c1MpMfLIlHhUWsDLTVLeFHDllwuDfh_LoATuRHujvgDu=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",635000
UCaN8DZdc8EHo5y1LsQWMiig,Big Joel,779000,https://yt3.ggpht.com/ytc/AIdro_nqtI9gpGae3H7wiYk8bBTfo4L35Iq4j8FJGoJhOzCp8vE=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Society",779000
UC6qEdtxp_IAaVrNAHUIhHbQ,Maths Town,142000,https://yt3.ggpht.com/db7q6DzJ-72Y9lOZRBWZPL5iX3peqUAwkmceu0zItyPZDN7-wg6kdHzlgXLKxi5nrEEwc72m=s88-c-k-c0x00ffffff-no-rj,"Music, Electronic music, Lifestyle (sociology)",142000
UCTSRIY3GLFYIpkR2QwyeklA,Drew Gooden,4640000,https://yt3.ggpht.com/ytc/AIdro_k6nOBtpDfkW6O9KBWiLn7LhKsXfOuo_ikV8Gyjf6l_QFo=s88-c-k-c0x00ffffff-no-rj,"Film, Lifestyle (sociology), Entertainment",4640000
UCfdou9on-KX7zw2MQXSzfGQ,Rhett McLaughlin,40200,https://yt3.ggpht.com/lxKQMZw3y8lHA2TQGMjE0f08ROEImn0CRxbzq6A58Nj17B4JNca4Swm8yRS7TmDe9wf3pyyvVw=s88-c-k-c0x00ffffff-no-rj,@rhettmclaughlin,40200
UCmHCNoUXWAFuzxWJdX2d99w,Scott Cramer,949000,https://yt3.ggpht.com/21sp8KJ8mgZwy5Hj7PCdmZomQeDo3TDXSBbD2HcISe0k6-oXuJ6dXCZbA9eTAATQr6dPLmGqHQ=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Lifestyle (sociology), Television program",949000
UCn7lavsPdVGV0qmEEBT6NyA,Marius Hornberger,527000,https://yt3.ggpht.com/VgQONDICT0cyGggS7kl75PBuPZkp2udlROAm8djERhoUfSR_rgDL8ZhxnlOi4X1lmt-rzsBc=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",527000
UCnmGIkw-KdI0W5siakKPKog,Ryan Trahan,21700000,https://yt3.ggpht.com/fiJrCXLTjjY531uelhbpUD21Cb0iMb6vF21M6-H7ZhjMZPe2cAkIeB9yWUHtENkFhq1F3oVbgg=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Lifestyle (sociology)",21700000
UCtinbF-Q-fVthA0qrFQTgXQ,CaseyNeistat,12600000,https://yt3.ggpht.com/ytc/AIdro_n4AHNRd0upuWqg3NZq4iXWP5JSbnKHh_nbzhOmgGzUc3k=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),12600000
UCE_M8A5yxnLfW0KghEeajjw,Apple,20500000,https://yt3.ggpht.com/s5hlNKKDDQWjFGzYNnh8UeOW2j2w6id-cZGx7GdAA3d5Fu7zEi7ZMXEyslysuQUKigXNxtAB=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",20500000
UCbochVIwBCzJb9I2lLGXGjQ,Rhett & Link’s Wonderhole,5430000,https://yt3.ggpht.com/9nxp2XuopHQ5hBCdUONWlfRCFNIvNlZi4Gknou_ZJESTCoj2BYVW98dbbDf-yFOzSdkEASjE=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Lifestyle (sociology)",5430000
UCrHdpFgAY-aigQXlTcwyGdQ,Climbing Stuff,141000,https://yt3.ggpht.com/KKy_Rm8hLgTAYfHFJWnS3yPTVVncUxfSL5mL3Qj49lt5jHEAj-eRxXbnCKbXWS8QIi9GceJe=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",141000
UCSpFnDQr88xCZ80N-X7t0nQ,Corridor Crew,6940000,https://yt3.ggpht.com/z0myIPI-E3Dd-4pQmTD-rsJ7GfiyQsu3z4G6BQsKjdBqn8lk_Wq887bW1NVuJDGFGJsQcCJE8-I=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",6940000
UCR6LasBpceuYUhuLToKBzvQ,Solar Sands,1430000,https://yt3.ggpht.com/6tmkMODnk0I0DbVBbJ6MtgFfLNuoxvIlIEID9OyArF0W0sDvfKNrnfKncaqXXmsPEKku8xV_bt8=s88-c-k-c0x00ffffff-no-rj,"Hobby, Entertainment, Lifestyle (sociology)",1430000
UC0G7e3uCtTyKQy2vZbRaKxg,Works By Design,490000,https://yt3.ggpht.com/lzW3FyG5pSJUU5GTpr5y3uv5fRyNVkIuj4Y7IFa0kUUumGIcugewrEzbEk7FP9lxvyvOaJTR=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",490000
UCbbQalJ4OaC0oQ0AqRaOJ9g,Jay and Mark,1720000,https://yt3.ggpht.com/gdhWgiMWgoBvqWJL9G4VzSIDzstzJOc1NTcqZ9NsQjFmcJ6tqhYGe8LWQGj5Joc9CfySDInvlQ=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Music, Society",1720000
UCEIwxahdLz7bap-VDs9h35A,Steve Mould,3440000,https://yt3.ggpht.com/iX-akiHlJYuPDq4YVBO83cfjWW0aQefdewmI326XVhZkzxnS3MrqNVi49J33jLBw5LR_ZVyKFA=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Lifestyle (sociology)",3440000
UCI4kahy_vOpM6yvykXCcpOA,Brandon Shepherd,663000,https://yt3.ggpht.com/ytc/AIdro_lPVmYwZP0ot_NzP3ek3IA63EhTm-hxDwb5dRRC5F17gdg=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby, Food",663000
UCKtix2xNNXdcEfEFnoOnvMw,Aliensrock,723000,https://yt3.ggpht.com/ytc/AIdro_ll4Qz5gziF3PyR5SAIRdf6uNV_0ZkB6g75g30Z4QlHTw=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Puzzle video game, Video game culture, Role-playing video game, Action-adventure game, Action game",723000
UCY30JRSgfhYXA6i6xX1erWg,Smosh,26900000,https://yt3.ggpht.com/7WiYNRhekvu81d3UeA1LUmuUmpkienqw-Kfsh7tvCEqWARB6ozpqs4XhZ5w-RdPGcaopLK7KYw=s88-c-k-c0x00ffffff-no-rj,"Television program, Entertainment, Film",26900000
UC0e3QhIYukixgh5VVpKHH9Q,Code Bullet,3380000,https://yt3.ggpht.com/8mXAVK4tU5IMVS92Loq7DYMyqqByTuTsJebkKky-Fv1Os8Gzxw6YlpHCSie0lWNeDaFwH5p7wQ=s88-c-k-c0x00ffffff-no-rj,"Puzzle video game, Video game culture",3380000
UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,19400000,https://yt3.ggpht.com/cgPfI0nHkJcOyaFVeBNcdQCH7U0ogxfxUW-c_x0Xu-CA_SzI7mDOU014AkCR3uN93hJgOg7TR-Q=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment, Food, Film",19400000
UCcUQgjlYTq0T01mYq4n9USQ,Mike Boyd Climbs,82500,https://yt3.ggpht.com/CfR3_Hmg_KNitD2E9StEeU0l03dAATJWERG79LP_PTAABZ477PoOsdE6q8EiuemtXJVBqLlIuw=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",82500
UCSksodwjNeOQ3Oywr1G4Nag,Engineezy,1130000,https://yt3.ggpht.com/D1x_o1GHqMfkDonqX-lcSvEhx1XLiZf_vx2IGrdH7pe8SDnFztSvxp1CLQ_NyRbXWni5l85mFw=s88-c-k-c0x00ffffff-no-rj,"Technology, Hobby, Lifestyle (sociology)",1130000
UCa8W2_uf81Ew6gYuw0VPSeA,Juxtopposed,428000,https://yt3.ggpht.com/4jpdODYSW1c4q03iKQ1hNEjzP_EtxvMurwcBeoSVtl8AStSBmQEnE13W1BA6GPIBsdDsxYmvZQo=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology",428000
UCbAwSkqJ1W_Eg7wr3cp5BUA,Safiya Nygaard,10200000,https://yt3.ggpht.com/ytc/AIdro_kWVZIZfrF5u_NlubEAQgXoegyKOPih60YMyYxWtCGFkxo=s88-c-k-c0x00ffffff-no-rj,"Food, Lifestyle (sociology), Hobby",10200000
UC0AJ676UuHdQ0zshDEkyfTA,Marc Evanstein / music․py,115000,https://yt3.ggpht.com/BuasRsii8lSvqTuwH9qlolhSbVvJ5Zo-uqMTEN3pcZoxXYVwf_BaRCMDVHQoAgmTbwjKLbBJqA=s88-c-k-c0x00ffffff-no-rj,"Technology, Knowledge, Music, Lifestyle (sociology)",115000
UCfdLRU02ubhIpmDIh7j9kHA,Z3Cubing,1030000,https://yt3.ggpht.com/ytc/AIdro_mB6ZMfR3iQXq_8jD583O1oBU-RURTvkEr4x0qJAkrtY1E=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",1030000
UCEcrRXW3oEYfUctetZTAWLw,WVFRM Podcast,488000,https://yt3.ggpht.com/NmzjFJ3oFspQ47IkoaNT_tGAN0a9gI_YbW7Fs-VVchxeJ0a336-qarZ4CMboDAS0vw17cqEY=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",488000
UC3_AWXcf2K3l9ILVuQe-XwQ,Matthias random stuff,241000,https://yt3.ggpht.com/ytc/AIdro_lwVZGw7P2HxaJheIqpHGaCEtxTZ1SUgXIqmxWSIcIHLw=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",241000
UCsP7Bpw36J666Fct5M8u-ZA,How To Cook That,4960000,https://yt3.ggpht.com/ytc/AIdro_lFJgLiq7P0kamolEV-nyc0jhzeD2ufWfaBvM_sLnAOw5w=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Food",4960000
UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,19300000,https://yt3.ggpht.com/7vCbvtCqtjQ3YLgsJt7Y952MQV1sBvhllSCSxHP8_sVZdcPCBrITfhkN2RdyCuwPnsByq-1GoA=s88-c-k-c0x00ffffff-no-rj,Knowledge,19300000
UC6IxnFzHofFJ5X2PycSMsww,xkcd's What If?,1150000,https://yt3.ggpht.com/OWt_mjwWE0M5URS_HfYC6-4KsJdiodRahjLDfFViTOx_e3D_b8aWHQl_AyiE98VUY7OWNY61mg=s88-c-k-c0x00ffffff-no-rj,Knowledge,1150000
UCYsoTC13yJNQRIsntEygEGQ,CraftyMasterman,441000,https://yt3.ggpht.com/AaGG2LvV2mN3sqLbJbMiAfRNDMwpq5WSwTUDqKB1inMPtSRUrB25yDTmQM3ECLk9UGJHEI43cA=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game, Strategy video game",441000
UCSpQxWwCWn0nvvkXIkMBAUQ,Data Time,102000,https://yt3.ggpht.com/2D-DFrxFWWNNclxJideLIdfYvAltiM9nMSmsnORqMhBjGXD9hfy9RfGR00StyKEb5RnJUpHDfA=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),102000
UCVyx4HhDowwspssrwuNeTZg,Ali Spagnola,2520000,https://yt3.ggpht.com/qcaeATiTBezKSlgXV3BfkYNbImb_p_0TPLnfqxftNgJolHQMf2Mn8ndx-WIphts5rQCvoCwl=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",2520000
UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,447000000,https://yt3.ggpht.com/nxYrc_1_2f77DoBadyxMTmv7ZpRZapHR5jbuYe7PlPd5cIRJxtNNEYyOC0ZsxaDyJJzXrnJiuDE=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Lifestyle (sociology)",447000000
UCxQbYGpbdrh-b2ND-AfIybg,Maker's Muse,1160000,https://yt3.ggpht.com/ytc/AIdro_kmQ8LEMA74i3vrUn2JajOz5NQ2yTK9zREX9eNOpGtf8nY=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby, Technology",1160000
UC3xZYc4SZUGfRERIvDRGqDQ,Skip the Tutorial,10200000,https://yt3.ggpht.com/hIgoi6tfYBLvOj-AryhjsCXs4UldFPAGeeLyjraOwVhQAx_4CRzST3zdnMrkt07a4lNzCvMgxw=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture",10200000
UCoxcjq-8xIDTYp3uz647V5A,Numberphile,4690000,https://yt3.ggpht.com/ytc/AIdro_nmbQSAGKk1OZCBBf_sPJqLoFfYOVDWRDzALocBjGQtHeI=s88-c-k-c0x00ffffff-no-rj,Knowledge,4690000
UC3CrzXzBFVqEopj5T1jiRtA,Peter Brown,769000,https://yt3.ggpht.com/V4vbsv4CTkV7VHzC3r2eknuoyQbAe6vLIeuWDjNQqx4-ctUlX0WQPAGe3gHtBfxD7ZjKFFAL5Q=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",769000
UC85aYbNSFjsJdxfpxgQr8tA,Judo Sloth Gaming,3510000,https://yt3.ggpht.com/ytc/AIdro_l4_prfVArZW6Obtyml0MbVDGweMYy3EYNOGCV72kt-xdc=s88-c-k-c0x00ffffff-no-rj,"Action game, Strategy video game, Video game culture, Role-playing video game",3510000
UCPDXXXJj9nax0fr0Wfc048g,Dropout,15100000,https://yt3.ggpht.com/TqJSwfiu1KBMDnN72-qD9GNwMjpQaRdPboTAstcxPmwsUpEggPzS7Uq7ytEfb4-9Ha5YXEyGMQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Film, Television program, Entertainment",15100000
UCOpP5PqrzODWpFU961acUbg,Berm Peak Express,1170000,https://yt3.ggpht.com/ytc/AIdro_kXYWet4LjJcj2jciYBehmaB8lNb91SZFW7-6p8-OzzmA=s88-c-k-c0x00ffffff-no-rj,"Sport, Hobby, Lifestyle (sociology), Vehicle",1170000
UCHsqqRjziUaMwZgQZHw-n1w,Uri Tuchman,396000,https://yt3.ggpht.com/LxFXOLeU9QV9Ym2YveiNAlMHp4m8EdRRnLy5_ye_sjzVHWobtk8oCk344aGzcDkZ1agypzm68Q=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",396000
UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,53200000,https://yt3.ggpht.com/Jd7IA_TOGrW-oXKgX-m5CBJB0tqMemQ-zhZZYmCJxF4w06dcNREG89dHbR_GGLra1TzSJqoKjFM=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment, Film",53200000
UC_gSotrFVZ_PiAxo3fTQVuQ,Magnus Midtbø,3170000,https://yt3.ggpht.com/ytc/AIdro_nFajjTpM6nDKH9jKp6k8Ru_dxNZPBKYbZ1mOgwtzYZOA=s88-c-k-c0x00ffffff-no-rj,"Physical fitness, Lifestyle (sociology), Hobby",3170000
UCoo-9GEm2mpyYIXSptrKIpA,2 Danny 2 Furious,2550000,https://yt3.ggpht.com/ytc/AIdro_ljEboNbtP8oJxJlkuaH744atLGbkL3PaArBG1mEG3e8Hs=s88-c-k-c0x00ffffff-no-rj,"Film, Lifestyle (sociology), Entertainment",2550000
UCPJHQ5_DLtxZ1gzBvZE99_g,Smosh Alike,7600000,https://yt3.ggpht.com/W0_s1HaBB43cFZOtAYN1UEpiaOrG3VNl4kkUsGJx_Z3o4Q6nl8GGqsu50Dwlo6LjM8UhQ0qg=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Humour",7600000
UCBLBaTZqjr8-VEjXBnz7tOA,Macro Room,1980000,https://yt3.ggpht.com/ytc/AIdro_lsbLBW0JEw8uCs85umapVrd14uCpSG_Iqhh9h0XENYtA=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",1980000
UC9z7EZAbkphEMg0SP7rw44A,carykh,685000,https://yt3.ggpht.com/ytc/AIdro_kTSqc9cibDeQN56QwDTOFqfb8ig4OsfNp8aplI1TqwvE0=s88-c-k-c0x00ffffff-no-rj,"Technology, Video game culture, Knowledge, Lifestyle (sociology)",685000
UCHZ986wm_sJT6wntdDTIIcw,FitMC,2450000,https://yt3.ggpht.com/f4O0l4jsK6dMTJD5ef32aGAhLu6ql4e4fT_AxxH59WICj11wPeI2ZHuGvI1F-ftvvS09VXA95A=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game, Strategy video game",2450000
UCdkkQvJoB0kGgYHCYwSkdww,Louie Zong,1150000,https://yt3.ggpht.com/0wAWhg8KgXWgQZ_oVDKojxkp4Gxa2iE5FQP7JpNpuPvigWog5y8RXBW_B2FhtBpkdirKnr-JLw=s88-c-k-c0x00ffffff-no-rj,Music,1150000
UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI,1860000,https://yt3.ggpht.com/MopgmVAFV9BqlzOJ-UINtmutvEPcNe5IbKMmP_4vZZo3vnJXcZGtybUBsXaEVxkmxKyGqX9R=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology, Knowledge",1860000
UCG6zBb8GZKo1XZW4eHdg-0Q,PointCrow,2670000,https://yt3.ggpht.com/Jm4F4A_qrJBSC6WN7jnQasomPN7RNq9uphj1YK191paSexyGTJvV_7yCLI5dj5WwOm4azBQYHw=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Action game, Video game culture, Role-playing video game, Action-adventure game",2670000
UCbKWv2x9t6u8yZoB3KcPtnw,Alan Becker,31800000,https://yt3.ggpht.com/ytc/AIdro_m2cWJR2ufhrX0NpQWi7_UJriTaduV-vRDS4xx5vp1hLPk=s88-c-k-c0x00ffffff-no-rj,Video game culture,31800000
UCyEKvaxi8mt9FMc62MHcliw,Wrath of Math,305000,https://yt3.ggpht.com/4dki5YPdT05Ls9qZwh7omAfETE1ygljg2ErZUPaqN0Hje01mCYKGv5nXvhBt5jXbb6efqTvFLA=s88-c-k-c0x00ffffff-no-rj,Knowledge,305000
UCPcFg7aBbaVzXoIKSNqwaww,jacksfilms,4950000,https://yt3.ggpht.com/9r8cVmcKKGdO40hBYAMdhipsVcTrQ86ESptTPuVoMdpUQuQBSGJHkGIBGlMvjGrrag2Pu_Xe=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Humour",4950000
UCCOrp7GPgZA8EGrbOcIAsyQ,Phone Repair Guru,5410000,https://yt3.ggpht.com/fONlaJBmPJOK2GtysqwNPk0uSzs5426bj0mDjjyap7PmijjPZGtkdl4KLzJQi38Rp3NVPlGG5g=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology",5410000
UCHcb3FQivl6xCRcHC2zjdkQ,Oliver Tree,6590000,https://yt3.ggpht.com/TFdTzPeUKXKP9xUIAZIEl0Dx6dEhBMBTCKXKLmiB70r3TagDlBS0-P_UBlRxonj1B_b5jfpHjQ=s88-c-k-c0x00ffffff-no-rj,"Independent music, Entertainment, Pop music, Music, Lifestyle (sociology)",6590000
UCVun3IyFIh6AsEMV11zlVHg,Sticks,1110000,https://yt3.ggpht.com/fL13Iww80h9GljKrPsU6bftrN4kEFB_eO2wCCqH0HURai2S7GUAJP0uBFH7Now4m3QGC9IzQZMM=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",1110000
UCP2cNcC-2pqDRCFeFO4JLLw,MrGreenGuy,1020000,https://yt3.ggpht.com/DP9gpgGBr3JU3WZlYQ54lJ8ZOjM3sJDPh0LUqp-ykWftHPbja4cHT516jUHdTtuxAOwL7Y4YjQ=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Knowledge",1020000
UCOuddH5GyBXp-_tv_ASdp_A,Nick Robinson (Babylonian),1300000,https://yt3.ggpht.com/ytc/AIdro_kksQIPRFmZuvjinrQwgVLU7ck3FZsovr0TPqIKvi2wKAw=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Role-playing video game, Video game culture, Action game, Lifestyle (sociology)",1300000
UCJHM5IJ44__fkOxkD4vxoBw,Burback,590000,https://yt3.ggpht.com/BUQM3Nmwq8dVOYTVrj-M4uSHW1zUL0gB_HbIf6_3g7GBoPdTx1nirP_K1T8L_FhURo5mq_Pd=s88-c-k-c0x00ffffff-no-rj,"Action game, Role-playing video game, Video game culture, Action-adventure game",590000
UCrbA5a8z3E0Dm6hIiJRuL_w,Kenadian,612000,https://yt3.ggpht.com/yHwJZtIU1itzf8cJvvilKk5IsS7tOxNPh0nB2-N1xsYiPBABwNZY8X4u0-id_w9A85z-Jf9z=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game, Strategy video game, Action game",612000
UC3KEoMzNz8eYnwBC34RaKCQ,Simone Giertz,2820000,https://yt3.ggpht.com/ytc/AIdro_llfi-8d2Zve1U9FXZPXZsKNB9_65U5gHwKRwAoHLOUDg=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",2820000
UCp68_FLety0O-n9QU6phsgw,colinfurze,13200000,https://yt3.ggpht.com/ytc/AIdro_nx0_jjIdix_fYOdMrts1Qk3GsxLzurlxZecRi93qEw-js=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",13200000
UCj1VqrHhDte54oLgPG4xpuQ,Stuff Made Here,4700000,https://yt3.ggpht.com/ytc/AIdro_mzfzJ9E1WEzyt1YlPXemHOwGBBnVCKzXva_mzmS5qqMg=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby, Technology",4700000
UCF3cDM_hQMtIEJvEW1BZugg,Ivan Miranda,529000,https://yt3.ggpht.com/ytc/AIdro_kfVc_0CEDmp7LK72nfs2hNlvp0nLaBkiXlYZnk19MZCQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby, Technology",529000
